class,image_path,name,xmax,xmin,ymax,ymin
5,261d08d41b2c88b3f89dc3ad3705797a.jpg,BROKEN_SIGNAGE,1724,1217,488,311
4,b91c221c5eb1530f9e98e37e983ad62d.jpg,CONSTRUCTION_ROAD,1892,769,511,216
4,b91c221c5eb1530f9e98e37e983ad62d.jpg,CONSTRUCTION_ROAD,1095,33,531,232
,829b5bd750a7592dcb416438f1a47a6a.jpg,,,,,
,535964d65307f9667d464f504341442d.jpg,,,,,
0,357f4b728c01f7a467a4249e2354280b.jpg,GRAFFITI,717,434,435,309
0,357f4b728c01f7a467a4249e2354280b.jpg,GRAFFITI,858,566,437,301
,a1fd58b895e4de5447ca46517a61957c.jpg,,,,,
,07deac713cf66ba6d24b20b782f74aff.jpg,,,,,
,db77e4fb9ea21dd20e7b43fc617ac9ee.jpg,,,,,
,ba9239de1765a856152c50f79504f9dd.jpg,,,,,
3,fa960580cd01967465329e7c6a459e3d.jpg,GARBAGE,1922,1260,411,203
,bc6e92d8cbcddb43fcce6b4934af2b8a.jpg,,,,,
,8b29f4a25e4ab87f3e1ee68b1c2ef7b2.jpg,,,,,
,cc4a24bf6bb5784a789f9486ca05cadd.jpg,,,,,
4,61b497963648b00f3213fea71af0fbf6.jpg,CONSTRUCTION_ROAD,1328,28,1082,218
4,d25170bb98da70c02a75fb92f7244c0e.jpg,CONSTRUCTION_ROAD,1380,17,843,250
4,d25170bb98da70c02a75fb92f7244c0e.jpg,CONSTRUCTION_ROAD,1854,411,777,259
,66848d6374bc8c801c4d2dd3da1e0ba0.jpg,,,,,
,07ac825d3a69c02ba4e66f93a1d24229.jpg,,,,,
,e3467a31703c7fb8f854927ba8545cab.jpg,,,,,
,386d07335582f35660e9acf0f83c9fb4.jpg,,,,,
,e9ec6186f7f121b93a760014084afe00.jpg,,,,,
3,76731d3a8bad80d0dd5457e18c507da1.jpg,GARBAGE,1434,1003,531,378
4,745eddd22581b5aa8aa0e5cd1f3e05b2.jpg,CONSTRUCTION_ROAD,1879,155,808,195
4,745eddd22581b5aa8aa0e5cd1f3e05b2.jpg,CONSTRUCTION_ROAD,1119,13,752,183
,c478caa657b7751a69441bb01804adf6.jpg,,,,,
,72bf3a0bfd8f5d868b0981b78c98884c.jpg,,,,,
,47acd79383bb3b384c6eadc161fed4d7.jpg,,,,,
2,e806d40c5add8017740579ed7262aa2b.jpg,POTHOLES,1551,1245,560,448
,da36e444000f240fe26002188e1548f3.jpg,,,,,
,ca90181a0ebe2078d5c29594d5e19867.jpg,,,,,
3,4362cdbc13fd3d6069ced6b56d59824e.jpg,GARBAGE,1915,1619,594,461
4,29f2b4766c70dd9c7e4e4a5f015641e0.jpg,CONSTRUCTION_ROAD,1899,1056,574,300
,1bba7132cf5d1214c80e2ea5d8f3f285.jpg,,,,,
,397eb9f75bbbcfc21e80d1ffeceff45e.jpg,,,,,
,b1681649e43b60d1093e98925e9b66eb.jpg,,,,,
,6d5503356126134b083f9281274d88bf.jpg,,,,,
,d8b3b77810f2383e1e22b8803523222e.jpg,,,,,
4,d55c7afa94001f90a0acc8e57c85dd0e.jpg,CONSTRUCTION_ROAD,1843,124,898,168
4,d55c7afa94001f90a0acc8e57c85dd0e.jpg,CONSTRUCTION_ROAD,1145,6,861,67
,c03ec9bf5e8e9c90269c6fbb35149b55.jpg,,,,,
,2c5ea37a65a2b3127c6f7751eec92990.jpg,,,,,
8,f71db69a23f6178e3449406a4a40bf22.jpg,SAND_ON_ROAD,1939,-18,1134,-4
0,876e7277e3fb83d8f87a201c2f25ccb6.jpg,GRAFFITI,1941,1272,506,281
,3c3980bd28f378db9613bc18ae7ee9e8.jpg,,,,,
4,4b987ac4217b65af2c60cbd1744a7df1.jpg,CONSTRUCTION_ROAD,1745,59,648,194
4,4b987ac4217b65af2c60cbd1744a7df1.jpg,CONSTRUCTION_ROAD,1912,1175,625,215
4,4b987ac4217b65af2c60cbd1744a7df1.jpg,CONSTRUCTION_ROAD,509,0,674,200
3,d32274a7d624001f1b2b09a71c2d6911.jpg,GARBAGE,735,-5,809,31
4,496358c81f44f8a15bcb3ec77e865644.jpg,CONSTRUCTION_ROAD,663,-3,729,366
4,496358c81f44f8a15bcb3ec77e865644.jpg,CONSTRUCTION_ROAD,1408,319,639,407
,c00bf757c8412aabd3113787515335e6.jpg,,,,,
2,c023d2cb497f608e54582f9b9071f219.jpg,POTHOLES,1190,843,735,465
,96e63d7ee21c8716b750fc15aecd8634.jpg,,,,,
,c5166084f640adf6ccb00355127ad358.jpg,,,,,
,6d5cb9abca91a010f1936f3be369223b.jpg,,,,,
,ca7c82fecf4189eb20a762b2bc164e88.jpg,,,,,
3,f585e6b1d4b0cf27009b993a05aa4f68.jpg,GARBAGE,1045,783,868,738
3,4176cf7de9f1a4e33aeda055bef96343.jpg,GARBAGE,1583,1281,481,351
,157b2ffb5e86fd64686e3683c99262e9.jpg,,,,,
,344d7a9c2e477002edab4f0be1352d09.jpg,,,,,
,33324b7e81629a6be7135f050761d512.jpg,,,,,
,d611c4d190405755b62fa83f7506786c.jpg,,,,,
,d9eaa5589c84f1dc5bc76ee3ac052c24.jpg,,,,,
4,6bd049fd1a433e15c3470720bafa834d.jpg,CONSTRUCTION_ROAD,862,277,533,295
4,6bd049fd1a433e15c3470720bafa834d.jpg,CONSTRUCTION_ROAD,1921,1221,889,185
4,6bd049fd1a433e15c3470720bafa834d.jpg,CONSTRUCTION_ROAD,698,1,619,244
7,88a9559cb4b0cacbb6a93b07378f4d62.jpg,BAD_BILLBOARD,1097,606,424,280
4,677229d0ba47cfa621a7f5b843b24dd6.jpg,CONSTRUCTION_ROAD,895,395,488,273
0,d7be0250b4f4a2750fac5c8c92d5bfa8.jpg,GRAFFITI,536,176,487,342
,52b124181113809d129b830243ddad1c.jpg,,,,,
,f8fe81f02d1df474b68caf7943c0fe6b.jpg,,,,,
4,e4790236df495281fe7ab950456b777e.jpg,CONSTRUCTION_ROAD,1854,16,825,200
4,91df8e57267f8953cf14bc68f15e3c64.jpg,CONSTRUCTION_ROAD,1917,1023,866,70
4,91df8e57267f8953cf14bc68f15e3c64.jpg,CONSTRUCTION_ROAD,1161,134,546,216
4,91df8e57267f8953cf14bc68f15e3c64.jpg,CONSTRUCTION_ROAD,551,-10,700,177
7,295663526a9375ea2064b8cf69a3704b.jpg,BAD_BILLBOARD,1909,139,887,-24
,173b0606d3085260e293deb2c130bf1d.jpg,,,,,
,deb3da5b8f4d31795a58b03747cfb2df.jpg,,,,,
,8a2d30bab6bcd937414e162a1960db2a.jpg,,,,,
,43a691d79e890f9d7d3921e45ea24e10.jpg,,,,,
,28a4f8d70a5b0c80a846b626ec7903cc.jpg,,,,,
,75cb4a15d2035b02551054129220b7bf.jpg,,,,,
4,ad38d0933b07ff5118d3415bdcc2cac7.jpg,CONSTRUCTION_ROAD,1891,296,710,131
,71f3f17d8304bc95d0d62eb96dd7b28b.jpg,,,,,
4,d3a222dcb3c127aecbbbacfdc73e16b6.jpg,CONSTRUCTION_ROAD,1961,-40,1034,113
,1fd27ec0ffe8173115989a2668dee078.jpg,,,,,
,1f78d1e2fcb172e47dbace11464172d7.jpg,,,,,
,d703398358f9a84ae93787eb8104cb8f.jpg,,,,,
3,5cd1ef806f8c66e7851c065a098af01b.jpg,GARBAGE,570,136,515,276
,d8a11f3b3c1b69b1c1ab9574b4e8ccd2.jpg,,,,,
8,ab0e2122d7786186da2e1c4a3d3d6fb4.jpg,SAND_ON_ROAD,1950,-29,1067,37
,26452c171f4ccff37d07bf3269e347a8.jpg,,,,,
,0227544122e5836bbeeef642241a81c2.jpg,,,,,
,f3021b5c8f15ae3193ab2513fad348b6.jpg,,,,,
,96c3ab9593b46f83c97a4aa84daf3623.jpg,,,,,
3,b7b4465c0718205725a324ac0d948669.jpg,GARBAGE,1853,23,999,128
,b0569eb85b4755a166f6e6da16c78fca.jpg,,,,,
,50d562debaf0b19e4a1b3bd3882a3912.jpg,,,,,
,678444d4178dd666cca18412d1025497.jpg,,,,,
,d3464300d517f311e832294fcbcc756b.jpg,,,,,
3,26574919ee4a701f9f2f4e56bd6f8873.jpg,GARBAGE,1265,1012,919,787
,8bc0188d1eca0989f997fa0a4d073f43.jpg,,,,,
,905868e6713beb4e8564c706c895d875.jpg,,,,,
,5d73c86a48106df82327b6d3353203e2.jpg,,,,,
5,02710df871b98a873d401e304cdfd48b.jpg,BROKEN_SIGNAGE,633,10,618,185
,6765c29e1ed64eab60d9ad93188d4fda.jpg,,,,,
3,6fc016e93b39348475b2411f9211433b.jpg,GARBAGE,297,-1,578,386
3,85639459807c5638513a56b7bf6713c5.jpg,GARBAGE,1161,675,704,500
,e1a4b30f095939f6d49dabe928533ea9.jpg,,,,,
2,b6905c506f8d4e849ea3b6b8292cb6c2.jpg,POTHOLES,1147,875,758,497
,9212be0b20de96dc764d5e3e966bfd44.jpg,,,,,
4,e518dc7c9be68df5f31d15de3054444f.jpg,CONSTRUCTION_ROAD,1885,34,1023,269
,eaf4e8aa6815bf68734eed1ddb8d2669.jpg,,,,,
9,333bf5251c17c3f76fc7e837477bbc8f.jpg,CLUTTER_SIDEWALK,1709,18,686,345
,ec66745bd1308feba3122378696a28bc.jpg,,,,,
2,94bf40c9c194853f01ec61ba2df18c5a.jpg,POTHOLES,1460,441,1031,783
,6f6a570e2155377e35df67f796d8575e.jpg,,,,,
4,26c461c5be829d4ab914d6424a2e021d.jpg,CONSTRUCTION_ROAD,1853,23,1095,153
4,26c461c5be829d4ab914d6424a2e021d.jpg,CONSTRUCTION_ROAD,1920,843,1168,84
,94b0f5d3709f611d1927a691f4a09e0a.jpg,,,,,
,31c313386a4dc3aa9b080d34fb82a80b.jpg,,,,,
9,900c79f4fcf4c289ccf827712495435c.jpg,CLUTTER_SIDEWALK,605,-6,667,401
,39e5a821519f5970aa659e971e652da1.jpg,,,,,
,36b7284b420a3965afbc03d7d7f5e532.jpg,,,,,
,81d5c6c8c45d86fa79ae92f964161faa.jpg,,,,,
,0923798adb1bd72fdc0cbda0d81e8031.jpg,,,,,
,0e2324da2900dcdf1ec81b35aca6b8ae.jpg,,,,,
7,8ea2dbf6e30f90acae2c8ac562e018d4.jpg,BAD_BILLBOARD,1758,1125,479,284
9,921626381d84098e1d3783a08872f0fd.jpg,CLUTTER_SIDEWALK,1909,11,1082,390
,8d6f1d5ae2c1467cc07b6a6574423fcb.jpg,,,,,
3,78e444cc8bddec08ddf1e9aa60be523f.jpg,GARBAGE,1904,1407,623,412
0,3b842599d9bfb26da592a585d3d114a6.jpg,GRAFFITI,974,28,568,65
0,3b842599d9bfb26da592a585d3d114a6.jpg,GRAFFITI,1258,581,447,201
,b3615a5e86aea88482738916323055bb.jpg,,,,,
,6169a8279811a72e8e18bd0abb928b19.jpg,,,,,
,c2222f366ffa64335fdffeeba21f8ca9.jpg,,,,,
,05d33c5af5ca0de5cdc463bd46f0d7c1.jpg,,,,,
,56d4a57f308724fb722bf6870d83d4d5.jpg,,,,,
,fa13a3a6a7c218664b3692c5b7f05d48.jpg,,,,,
4,8f3cb1be7a3bd3a8ed35e85fc64dbc23.jpg,CONSTRUCTION_ROAD,424,7,720,251
4,b224e127770881f2cfcfabd231fbcfa5.jpg,CONSTRUCTION_ROAD,1890,67,836,318
4,b224e127770881f2cfcfabd231fbcfa5.jpg,CONSTRUCTION_ROAD,942,17,921,326
,7480ce716e5dce7f81e287f71d408d63.jpg,,,,,
4,3ca9059d470ffb6152d9aa2310446f6e.jpg,CONSTRUCTION_ROAD,1909,11,897,182
4,3ca9059d470ffb6152d9aa2310446f6e.jpg,CONSTRUCTION_ROAD,673,-4,1099,209
,fb6e4ef15bcfc31b79339eb969daa6ac.jpg,,,,,
,7c0e2be9971e71094a83bfeda4d9d49f.jpg,,,,,
7,04308179e509e34ab757f8458af858ab.jpg,BAD_BILLBOARD,493,269,390,271
4,16cbf47036c5c12cd55f921594f26d1e.jpg,CONSTRUCTION_ROAD,1787,131,1097,176
4,16cbf47036c5c12cd55f921594f26d1e.jpg,CONSTRUCTION_ROAD,1047,28,1205,133
,81e2e93d5d0b169f0db70e7a0e1e9e0e.jpg,,,,,
,df7b0b7e7166c9c75a95f03a9ad39fd4.jpg,,,,,
,abbb06322c318153ce42cd678e15873c.jpg,,,,,
,ce009df546ba3fe027c6d7f9f98ac365.jpg,,,,,
7,45ab18d83be186c94a94b7a24c86ca83.jpg,BAD_BILLBOARD,1534,788,292,21
,e625e1eedb99a4989532c68859730928.jpg,,,,,
,9677f3ab49317d35403d1ead74888b39.jpg,,,,,
,ee059d3eb6b48cde05c441c5d948cc4d.jpg,,,,,
,28fa1f7b97cdc6e799cc5ee452ac8437.jpg,,,,,
,3ca4b48217d1f2e7aa6eac7deeec10ba.jpg,,,,,
,416a54cba333e417228d360e1e4aa919.jpg,,,,,
3,f478d4cc365c95a2fd8ea80047170f15.jpg,GARBAGE,990,497,136,1
,80ab3d9ae37ebadb29a1d6f16c918dcc.jpg,,,,,
,f882018511ba4f86b095375425871ca8.jpg,,,,,
4,ce51d6f11d6c26ca30f49648bbd7d780.jpg,CONSTRUCTION_ROAD,1698,547,542,289
,2f653766ae0582c6fd2c15ae73b23c9f.jpg,,,,,
4,c97df7919083cdf772647ac118720b9d.jpg,CONSTRUCTION_ROAD,1889,1033,722,140
,329a94c958ef3e0c8e480e6d8cfed6c8.jpg,,,,,
,8e77d47d94b1cf6fe4ce7e5dc35f26f8.jpg,,,,,
,1bffd89e5ee8ec9f4c446f0e97176e31.jpg,,,,,
,2c87c143e9df1c6dfbdadfcd7aafaa2a.jpg,,,,,
,32445f26f58a9885bc109d59f5133266.jpg,,,,,
,b04df000ed7bbd3f2536f310a63477b7.jpg,,,,,
3,c73d8f307b08cc2dfc66283dd6cd26de.jpg,GARBAGE,281,5,496,364
0,e7ea2d5901e72456ef94fde2302c0c24.jpg,GRAFFITI,280,0,597,441
,03333b9b657fcac440abd6383ae25239.jpg,,,,,
8,7618d27ac8db901707bdf0a1bbb5fe50.jpg,SAND_ON_ROAD,1874,2,1051,218
4,7c978694363b99b04d03347c658eaf49.jpg,CONSTRUCTION_ROAD,1864,-29,982,194
,81bcf9bce30076b33d87085fbcedb04b.jpg,,,,,
,1580f03eea1771822e5b8ec72a187040.jpg,,,,,
,b7c1a7d63e80cd98b4e9c25951062cb9.jpg,,,,,
9,6c8132d6d42889be81581346b57da2fb.jpg,CLUTTER_SIDEWALK,1108,2,1095,500
,b611e91c36d302ca864a8087d5c6b679.jpg,,,,,
,dc1f8d848e770fb14ffed72ace4df1c8.jpg,,,,,
,00b5fc2d3153637e65a35363295e14ba.jpg,,,,,
,ae9727afe5bb396dbe7c642d055b8356.jpg,,,,,
9,db77fc656c27beac3f2a73f96d8e8e37.jpg,CLUTTER_SIDEWALK,1203,19,845,523
,230009c117aab6fb0fd03d35820d5051.jpg,,,,,
9,3ecd8cf9962d7db3635af6a0885a8381.jpg,CLUTTER_SIDEWALK,1842,39,848,394
,aef49b49b04c27e66c513ca26f596253.jpg,,,,,
,85c8f96f62e114bc5d53069789ce22f8.jpg,,,,,
,d8796f4cd3b1bc43c649cae010390157.jpg,,,,,
,c265a7b0ca0396eb1205c08ea4f339d5.jpg,,,,,
,f30492c8c7d9b5d4d939e6035fa73170.jpg,,,,,
,0961553d09c9592efba935ae35d70306.jpg,,,,,
,c6af6d734614759e0273e7160e65a5e9.jpg,,,,,
,222e01018cc5a53629217ea08188cef8.jpg,,,,,
,10e2926118794adcb4126bb6fcf34f10.jpg,,,,,
0,f877caf864ff87b43c0f2307c4e2d741.jpg,GRAFFITI,821,159,443,237
,0585c3c055bae2f1442f55ad28c805fd.jpg,,,,,
3,f06479b49c66ec30f7f4c03d038ce738.jpg,GARBAGE,1913,1721,537,428
7,3f11dbaf5d58e5f8be53a7cc7486903f.jpg,BAD_BILLBOARD,589,34,508,362
3,e68fd41c55d0bc06374443e326654925.jpg,GARBAGE,965,244,569,342
,847859ad0d02d09349063560c32cdb82.jpg,,,,,
,57c3a9d1fe569e8b5573b554b588cafb.jpg,,,,,
7,ff306c2bc77378f8f66dde8dee70f167.jpg,BAD_BILLBOARD,1524,905,370,180
,dc732f968b41b7fd9d619299fd413568.jpg,,,,,
,ddbf796e79a7fd1471d209fa183009d4.jpg,,,,,
,3dc3d7bb743e354baa0dbf8460b98b56.jpg,,,,,
7,ad1e205bd745489f038b1bea375d04e9.jpg,BAD_BILLBOARD,833,152,340,37
,f50b82907ad033f922dd005a01333b8f.jpg,,,,,
,ec8a51eb5d493d24ed6c6a9031fd28d7.jpg,,,,,
,b8a3eef2f009633f3aecde0203ae920e.jpg,,,,,
7,c82f2e5c7c1366bf710bc8936fbe3c8d.jpg,BAD_BILLBOARD,1720,1364,359,199
4,4ec8fb0886e1498142c9ce5f106e50fd.jpg,CONSTRUCTION_ROAD,1886,-7,1055,193
,5559585851aaab60ab359b9649786b33.jpg,,,,,
,e90fa3a8fe08d83c0ea88653025e80de.jpg,,,,,
7,be1444e112f59e92839f950a58ef87da.jpg,BAD_BILLBOARD,1580,1288,375,240
7,be1444e112f59e92839f950a58ef87da.jpg,BAD_BILLBOARD,1477,1221,395,277
3,861cd87e99196d79f7db55fc6d70323f.jpg,GARBAGE,1525,1269,639,503
,4463cd270d417f988ed564b1d6ced0d4.jpg,,,,,
,439c12d525f8929cc1f1edf49d4e0aaa.jpg,,,,,
2,a2f15c9214f5ada7889c481523b753e7.jpg,POTHOLES,1247,702,1102,710
,928b7afb364d2060130d838b1a7be9b4.jpg,,,,,
,a2bbf3e8c117a05f1fa20f47ea226934.jpg,,,,,
,c4079fdf12b5017e3dbfca3d47d85ee3.jpg,,,,,
,aa719253a6626ec6ff6151b8c406b54e.jpg,,,,,
7,dfd51a42c03dc458daf2fbe071efee9d.jpg,BAD_BILLBOARD,1911,1617,299,57
4,9fbfd6498100151a79aedcdf7ecfc208.jpg,CONSTRUCTION_ROAD,1917,943,498,202
,92fc627ff1922afa90ec8ca04fb0e170.jpg,,,,,
,9a183320d438e6df6756b9a6e52a231c.jpg,,,,,
9,904c85d89f17a77b317b4e0cb675d8ac.jpg,CLUTTER_SIDEWALK,1887,729,746,398
,6da17b2bc0057a7b1e211790fedacc77.jpg,,,,,
,6f4d90d41ec03f819828c88aa2ce7a2a.jpg,,,,,
9,a50eb10529042e49c8545b5f2a165b1b.jpg,CLUTTER_SIDEWALK,1569,-6,1084,413
,0ec72fbac7662b8e0e89b29663324128.jpg,,,,,
,0bd7e6fb8d2002b30f524213b88bd5c8.jpg,,,,,
,c2407ec98c14f85923e966600fc52cb1.jpg,,,,,
,8d421dd597e5ed80ee0ebf62a93da658.jpg,,,,,
,ea78e8deafe60e4f618207f946b6e18e.jpg,,,,,
3,78711c7f155ddf07f83d2a0ac0c4cb5c.jpg,GARBAGE,308,7,552,381
,3e4e54b2321834740b348896ecc30162.jpg,,,,,
,624aa8564cd4396f3cd7ec58e2e8b826.jpg,,,,,
,80c20797913b2e429bc9634799f6298c.jpg,,,,,
,3006c670aac2b115bb16d9ab94b5980c.jpg,,,,,
,33fec99cca597d69c110cbb216e35ef9.jpg,,,,,
,319b9b4a0333d9044bde3121cc7ce27c.jpg,,,,,
,8084cbf559d93466e51707a16c4766dc.jpg,,,,,
8,87e3401c0e908ac97e6597bd7209bbd1.jpg,SAND_ON_ROAD,1920,764,623,157
2,e313326df26980769fd9a746f1b66aca.jpg,POTHOLES,1913,1424,793,585
,d0d4e67d58e95b65e3bcbae1772b4b3d.jpg,,,,,
9,a4cd6be1d02cdd6f0fd7328f5457a466.jpg,CLUTTER_SIDEWALK,1870,14,1047,348
9,97b5d8c1ce6eb1981ea7dd1ec6a19b44.jpg,CLUTTER_SIDEWALK,1893,-5,1055,340
,148a8039db87207d07afa23badba60aa.jpg,,,,,
,9ff39c555d80256183ef71133d79c824.jpg,,,,,
4,4cdbe388736e18644fbfcd5de252a8e2.jpg,CONSTRUCTION_ROAD,600,4,600,233
4,4cdbe388736e18644fbfcd5de252a8e2.jpg,CONSTRUCTION_ROAD,1644,114,593,264
4,4cdbe388736e18644fbfcd5de252a8e2.jpg,CONSTRUCTION_ROAD,1901,1197,568,271
,e9f5ec38a810b53acbfc9f462f3bb655.jpg,,,,,
,f411304d3c30e2694f442897e2ff3bfc.jpg,,,,,
,015ee63e99a9f68fa48987ddeb39760b.jpg,,,,,
,9f49ec7df4baca9f98e4fecb15a55403.jpg,,,,,
3,76ae7d005988712e27d149c0dd162643.jpg,GARBAGE,230,25,521,418
,135c769fa3b829466c7f117894b952f8.jpg,,,,,
3,fa000afe8a99edb79ca0c928c9a6490b.jpg,GARBAGE,556,183,541,425
3,d1f2dad2de187f213c0b2a4d2290a4f3.jpg,GARBAGE,1758,1428,547,416
,1392da36ef47ea0b212a953c4d09d27d.jpg,,,,,
,aea3448c3c4ef8addd6d73861cc70adb.jpg,,,,,
,db8129fa0b9f60020d45eaebbf1caf08.jpg,,,,,
3,691ac30ec7f51eaef3e4440ac81288fa.jpg,GARBAGE,1686,1438,458,357
,a6781594f95fb8b4c0c85bc41b4449fd.jpg,,,,,
,980ce7bc117316215c68669cb153bc03.jpg,,,,,
,9b8b6049ef7092fb83ae51963edd7c46.jpg,,,,,
0,904e69719e3e879676400a29c74f2ac0.jpg,GRAFFITI,1636,898,461,171
,16cafbdc9edfa45a7688e1be2c49f36a.jpg,,,,,
,042f80a731d4d907f4f2eeab1e309efc.jpg,,,,,
,2c243ed432a8c07beb5cbedef253e555.jpg,,,,,
,52fe0979f055856b06c61cb028ca30e5.jpg,,,,,
,81c9691d7881ff003360602285931f7c.jpg,,,,,
,d74a18aa052de6f9d38fe82e6b6ecf21.jpg,,,,,
,08019c477a11b63c1a21b1bd6a401609.jpg,,,,,
3,1d4c428a15d9f128095dca97460c63bd.jpg,GARBAGE,904,450,619,401
,dde023009163eb74433816458f79e6d5.jpg,,,,,
,43e38d0247360f5f777fbeef4baf9701.jpg,,,,,
,7df21c1ad262edfab32b5b3f96707893.jpg,,,,,
,00df7d46d661eba176ccc167f2763585.jpg,,,,,
,1c7aa14f96507e94254a28ea4e1ee455.jpg,,,,,
7,3b100e8ebb7c07bd5493437bba73fcfa.jpg,BAD_BILLBOARD,1537,824,679,439
7,84b5414188ec933db42b51ccd926232a.jpg,BAD_BILLBOARD,1621,1248,349,232
3,8045ef7ce29d3c924a2987f6af020d2a.jpg,GARBAGE,1421,1165,520,414
7,0b7b1672c6bed5a7e2f1a5618787c6f0.jpg,BAD_BILLBOARD,1915,1380,374,136
,e846938b21e4aba9419da248044cb4d3.jpg,,,,,
,b530962d665416a71c3f9d9a41dfc310.jpg,,,,,
0,43b8df1f686c5b9b1faed1a57c32b163.jpg,GRAFFITI,309,9,565,312
,d35f371c4deebd4fa21fe23ac26a145c.jpg,,,,,
,e4c97ce6b7cf07586262fe6180994e64.jpg,,,,,
,f80a3470f971f7f5085719017cca38ba.jpg,,,,,
,7992efa12e3a2ac4a881bd1c1b7c851b.jpg,,,,,
,55c5808e1ad08d7536c21d8e9a51e042.jpg,,,,,
3,ac01ad623452ae4f88ccf0a8d72eb75d.jpg,GARBAGE,393,-1,578,397
,88622364b610cea45d5cc41631d1cf2b.jpg,,,,,
,e755972c9f2f2299bd4eccf89c9375f6.jpg,,,,,
,0949e28602a56a039abcdf6d2d3c366c.jpg,,,,,
,97a35f63e54bbab1cbd3d3f0068c16c5.jpg,,,,,
,bc557845d4e5f14c03b30f06302c5bac.jpg,,,,,
4,e2f13b0740b3ca261819a1bc4694e5b8.jpg,CONSTRUCTION_ROAD,1926,521,1006,207
,2d2b939fc3ca6ee7de21a05c9118421a.jpg,,,,,
,33bca5c8aa715aab57c6d7ddc721ca99.jpg,,,,,
3,689e6892f133035977a22d2c1a0e4b79.jpg,GARBAGE,1886,1483,543,400
7,859cc4f2300247bf025ea6233e4c49b8.jpg,BAD_BILLBOARD,1908,1494,363,85
2,125a91051f10813668230d8024142f43.jpg,POTHOLES,1926,1173,1098,777
2,125a91051f10813668230d8024142f43.jpg,POTHOLES,1188,470,1078,728
,ae34d0f47bc8beaa9affbc72ab4c8ea7.jpg,,,,,
4,4cefda7bbf0ffbf170295d8ed0d94019.jpg,CONSTRUCTION_ROAD,1939,-18,1091,84
0,cc785e8e5087e976e43a7008ee7c98cf.jpg,GRAFFITI,1921,1374,587,299
,c8b4701123924da18268d6cc1def0e4c.jpg,,,,,
3,27458602b19b7b94808dbc2e8d47c253.jpg,GARBAGE,250,0,498,369
,138b1dc82005b4c33e4886260649d313.jpg,,,,,
5,cbc2a4b62c01e708c0224e393dfc6223.jpg,BROKEN_SIGNAGE,1888,1462,591,471
,04df27bdf59becdb480d4398536abd35.jpg,,,,,
,230385e4d7eb12d3c5e384261648c3c6.jpg,,,,,
,c9c48782e395989c3248bb48f8a8026d.jpg,,,,,
,f5e7898823eded9a9ac1b3c48f1583c0.jpg,,,,,
,3c9c8bf9593ea4b9567da8c251098a2c.jpg,,,,,
4,00b48429c1382cc7d1c72926acedbaa7.jpg,CONSTRUCTION_ROAD,1877,42,1087,270
4,00b48429c1382cc7d1c72926acedbaa7.jpg,CONSTRUCTION_ROAD,1907,933,1128,231
,977b733dfa0a725933e8dd3369d5ab1f.jpg,,,,,
,ad5510a71383d587eeb4ea5bbf223ff4.jpg,,,,,
5,c51696707c05f2a93b7dcdddf4e0cd67.jpg,BROKEN_SIGNAGE,1684,1262,479,324
8,05d31f98c05747a82dd3d53e6f58ef2e.jpg,SAND_ON_ROAD,1900,1115,597,197
9,05d31f98c05747a82dd3d53e6f58ef2e.jpg,CLUTTER_SIDEWALK,879,11,702,298
,8665a1f675b9bc4c03604886c6cb9e4a.jpg,,,,,
,a46e62dc7d6408572c55357d074c7ef8.jpg,,,,,
,8c1b862a8e4b966b3d9f6cd39cc391d5.jpg,,,,,
,371f3ffe7c6a0d897c4f34b99d2be9b2.jpg,,,,,
,f7967f05b8c4c0a30d4acfb85d2d5552.jpg,,,,,
,f688a21e0dafd064219b5cbd134f9a26.jpg,,,,,
4,604bcffec72c18e12c29c975d7f5779f.jpg,CONSTRUCTION_ROAD,718,21,571,152
4,604bcffec72c18e12c29c975d7f5779f.jpg,CONSTRUCTION_ROAD,901,211,507,227
,4113fffd4607340a22dfaa58c317a5c0.jpg,,,,,
7,e13f3fe081735d3f2330fb3ec56a9b63.jpg,BAD_BILLBOARD,1356,860,476,253
4,9e4257b1508f329cb122ac8b97b2f860.jpg,CONSTRUCTION_ROAD,647,10,582,243
4,9e4257b1508f329cb122ac8b97b2f860.jpg,CONSTRUCTION_ROAD,785,194,523,280
4,9e4257b1508f329cb122ac8b97b2f860.jpg,CONSTRUCTION_ROAD,1888,1013,748,272
,62a892d213b03f3e9abdb0c17547cac3.jpg,,,,,
8,3450cbeb3320d5e4f52a4c226fb37b03.jpg,SAND_ON_ROAD,1950,-29,1097,-41
4,30e9b118985c00e3a2a49d2122fa841a.jpg,CONSTRUCTION_ROAD,1373,25,844,173
4,30e9b118985c00e3a2a49d2122fa841a.jpg,CONSTRUCTION_ROAD,1911,421,821,214
4,05f7748046f5a6878e3057f5afdf3094.jpg,CONSTRUCTION_ROAD,1899,250,893,294
4,05f7748046f5a6878e3057f5afdf3094.jpg,CONSTRUCTION_ROAD,1302,13,940,215
4,55eda032298d933144f258d2cd9b6ec5.jpg,CONSTRUCTION_ROAD,608,-6,700,82
4,55eda032298d933144f258d2cd9b6ec5.jpg,CONSTRUCTION_ROAD,917,180,575,212
2,e40a5dfb962bda7382eddfd929562e28.jpg,POTHOLES,835,128,665,459
2,e40a5dfb962bda7382eddfd929562e28.jpg,POTHOLES,344,-2,779,435
,1106f327e70827a2ebca6cee54ab8f4c.jpg,,,,,
